FEATURE_ID	FEATURE_NAME	CHR	START	END	Islet	Muscle	Adipose	Liver
ENSG00000100304	TTLL12	chr22	43562628	43583139	0.172589018980192	0.14404028020903	0.401485193331	0.281885507479777
ENSG00000169100	SLC25A6	chrX	1505045	1511617	0.375905096245257	0.0596058611505318	0.497312439697818	0.0671766029063929
ENSG00000161958	FGF11	chr17	7341592	7348256	0.0265875804324457	0.376998041516609	0.553721770457588	0.042692607593357
ENSG00000211460	TSN	chr2	122494679	122525429	0.356723952232368	0.1958073647089	0.31984557234397	0.127623110714763
ENSG00000149187	CELF1	chr11	47487496	47586887	0.3601979524943	0.184968999442593	0.292217323615678	0.162615724447429
ENSG00000159212	CLIC6	chr21	36041688	36090525	0.289769045969547	0.0206078821491898	0.674372278847029	0.0152507930342345
ENSG00000166343	MSS51	chr10	75183339	75193319	0.0380151501233615	0.834635336502543	0.0978953063891463	0.0294542069849487
ENSG00000136938	ANP32B	chr9	100745643	100778225	0.248951120369079	0.147023836946742	0.512885576362554	0.0911394663216249
ENSG00000104824	HNRNPL	chr19	39327028	39342987	0.275992878645801	0.176149656209214	0.405832507114047	0.142024958030938
ENSG00000173218	VANGL1	chr1	116184574	116240845	0.39781326564245	0.0436476276235934	0.436824510344005	0.121714596389951
ENSG00000125414	MYH2	chr17	10424465	10453274	1.55930798466606e-05	0.999565030865603	0.000347372751043258	7.20033035071122e-05
ENSG00000048471	SNX29	chr16	12070594	12668146	0.315551148696569	0.123756608826027	0.525473227527397	0.0352190149500078
ENSG00000253457	SMIM18	chr8	30496117	30503581	1	0	0	0
ENSG00000152254	G6PC2	chr2	169757750	169766505	0.998796618473603	0.000129012732812104	0.000714636254261514	0.000359732539323771
ENSG00000011201	KAL1	chrX	8496915	8700227	0.0298734690442266	0.60254195866614	0.356072174415944	0.0115123978736887
ENSG00000184675	AMER1	chrX	63404997	63425624	0.223851154688382	0.287739637844642	0.260170847590083	0.228238359876893
ENSG00000085831	TTC39A	chr1	51752930	51810788	0.877230152508519	0.0705357169096542	0.0279975968710076	0.0242365337108189
ENSG00000087088	BAX	chr19	49458117	49465055	0.430784487836501	0.0826454270169047	0.349504051087129	0.137066034059465
ENSG00000132016	C19orf57	chr19	13993161	14017013	0.25528171584756	0.103880698896019	0.477993335873182	0.16284424938324
ENSG00000118733	OLFM3	chr1	102268130	102462586	1	0	0	0
ENSG00000196353	CPNE4	chr3	131252409	132004254	0.967027070204798	0.00317310099777484	0.026272467784384	0.00352736101304271
ENSG00000120669	SOHLH2	chr13	36742345	36788752	0.0386158256923734	0.55067302331839	0.410711150989237	0
ENSG00000174109	C16orf91	chr16	1469745	1479345	0.331175681078901	0.214871837744191	0.295566954196184	0.158385526980724
ENSG00000160352	ZNF714	chr19	21264965	21308073	0.498346467234086	0.0965259505254201	0.382765125156095	0.0223624570843985
ENSG00000122008	POLK	chr5	74807581	74896969	0.318342779393034	0.154455072353127	0.434971748651301	0.092230399602538
ENSG00000165516	KLHDC2	chr14	50234326	50249909	0.192277385891315	0.246615893146658	0.365255538114222	0.195851182847805
ENSG00000164867	NOS3	chr7	150688083	150711676	0.189008957043775	0.0729233351750152	0.663588013680999	0.0744796941002114
ENSG00000113615	SEC24A	chr5	133996809	134063513	0.423344265658752	0.126923212129751	0.238018164935629	0.211714357275868
ENSG00000006025	OSBPL7	chr17	45884738	45899200	0.283395671463799	0.233731974780329	0.426911522873645	0.055960830882227
ENSG00000023902	PLEKHO1	chr1	150121373	150136916	0.382859381722733	0.167192467344486	0.41051240295128	0.039435747981501
ENSG00000108753	HNF1B	chr17	36046435	36105205	0.803530752997211	0	0.00057082385638359	0.195898423146405
ENSG00000221926	TRIM16	chr17	15531274	15587625	0.222357081519033	0.207783512821658	0.516815456027608	0.0530439496317003
ENSG00000175463	TBC1D10C	chr11	67171386	67177560	0.167187434168535	0.0424056058264724	0.520676951937655	0.269730008067338
ENSG00000121691	CAT	chr11	34460472	34493609	0.0466738444318565	0.122636613982945	0.475096031072225	0.355593510512973
ENSG00000075292	ZNF638	chr2	71503691	71662199	0.256331439100655	0.201699111262815	0.386009004893973	0.155960444742558
ENSG00000150337	FCGR1A	chr1	149754227	149763513	0.11704931595189	0.0342805083733712	0.75674390100509	0.0919262746696481
ENSG00000177283	FZD8	chr10	35927177	35930362	0.447778182868823	0.105771778984508	0.339521232236568	0.106928805910102
ENSG00000139921	TMX1	chr14	51706886	51722759	0.441697750181937	0.0770969029245914	0.357221588094098	0.123983758799374
ENSG00000038382	TRIO	chr5	14143811	14532235	0.494218750907559	0.0918656429393702	0.344747881812598	0.0691677243404729
ENSG00000013588	GPRC5A	chr12	13043716	13070871	0.759300672972793	0.00746872453183502	0.228707910881234	0.00452269161413853
ENSG00000118242	MREG	chr2	216809213	216898819	0.484010269847978	0.0124543284970094	0.290826225508495	0.212709176146517
ENSG00000079246	XRCC5	chr2	216972187	217071026	0.310528170897344	0.186798672058784	0.383607623679199	0.119065533364674
ENSG00000125457	MIF4GD	chr17	73262455	73267308	0.219946823701566	0.314486496314529	0.391876922238222	0.0736897577456839
ENSG00000167842	MIS12	chr17	5389605	5394134	0.345824357345856	0.161587868550746	0.336798175516637	0.15578959858676
ENSG00000121858	TNFSF10	chr3	172223298	172241297	0.25060871015455	0.0512497693191447	0.50872332175584	0.189418198770465
ENSG00000124701	APOBEC2	chr6	41021043	41032250	0.0475212450620736	0.950779867735062	0.00128249538620341	0.00041639181666062
ENSG00000172046	USP19	chr3	49145479	49158371	0.153585384982901	0.384969602994036	0.358218396611818	0.103226615411245
ENSG00000164944	KIAA1429	chr8	95499921	95565757	0.330370860553083	0.136777266624436	0.431432959823463	0.101418912999018
ENSG00000185825	BCAP31	chrX	152965947	152990152	0.243386766837084	0.070709774003382	0.554304580494479	0.131598878665055
ENSG00000143252	SDHC	chr1	161284047	161332984	0.214806100710009	0.246641372472695	0.2841195896993	0.254432937117996
ENSG00000152785	BMP3	chr4	81952119	81978685	0.0966198435653264	0.0212478691362875	0.873235697594194	0.00889658970419204
ENSG00000137193	PIM1	chr6	37137979	37143202	0.430230946480872	0.0990882959737965	0.328993738651425	0.141687018893906
ENSG00000108231	LGI1	chr10	95517566	95557916	0.145442528712055	0.362800496023772	0.310294744987387	0.181462230276785
ENSG00000176171	BNIP3	chr10	133781578	133795435	0.201991401565147	0.36427960643277	0.230302596249404	0.203426395752678
ENSG00000256771	ZNF253	chr19	19976695	20005483	0.360378896312395	0.188410781141941	0.315139045273222	0.136071277272442
ENSG00000140382	HMG20A	chr15	77712754	77777949	0.278571295007209	0.232809401928451	0.324315131551627	0.164304171512713
ENSG00000144331	ZNF385B	chr2	180306709	180726232	0.0134721364836001	0.455903512376593	0.166610299475145	0.364014051664661
ENSG00000178184	PARD6G	chr18	77915115	78005429	0.264899408184261	0.0623414333786352	0.48577667009261	0.186982488344493
ENSG00000160678	S100A1	chr1	153600402	153604509	0.0655041856148532	0.776652033104094	0.127182120307063	0.0306616609739902
ENSG00000075290	WNT8B	chr10	102222798	102243501	0.488060044256639	0.150231228076973	0.253650880414321	0.108057847252067
ENSG00000144119	C1QL2	chr2	119913819	119916465	0.918319090290907	0	0	0.081680909709093
ENSG00000161179	YDJC	chr22	21982378	21984353	0.471333868453172	0.0576178350637229	0.255653421904536	0.21539487457857
ENSG00000103241	FOXF1	chr16	86544133	86548076	0.621114450402045	0.0152552689156489	0.191726891039169	0.171903389643137
ENSG00000188710	QRFP	chr9	133768815	133769225	0.593288629321757	0.0490780137251484	0.312316235673628	0.045317121279467
ENSG00000134376	CRB1	chr1	197170592	197447585	0.357513977255261	0.376835742427676	0.245147954575743	0.0205023257413194
ENSG00000133731	IMPA1	chr8	82570196	82598928	0.319536052641542	0.114422426645843	0.25494659138342	0.311094929329194
ENSG00000120054	CPN1	chr10	101801950	101841634	0.00128047443896222	0	0	0.998719525561038
ENSG00000213096	ZNF254	chr19	24269978	24312654	0.427954841047278	0.06357312502332	0.336218839584045	0.172253194345358
ENSG00000174799	CEP135	chr4	56815037	56899529	0.375727295702793	0.069345715332318	0.477883408085911	0.0770435808789775
ENSG00000163586	FABP1	chr2	88422510	88427635	4.40343759193772e-05	0.00032307939489703	0.000149118087330774	0.999483768141853
ENSG00000163171	CDC42EP3	chr2	37869032	37965611	0.270174771626024	0.217599491037529	0.495328095385319	0.0168976419511277
ENSG00000174521	TTC9B	chr19	40721965	40724306	0.879269037540241	0.0266987494803172	0.0804628472022305	0.0135693657772115
ENSG00000073711	PPP2R3A	chr3	135684515	135866733	0.268383383261987	0.551530562955735	0.16576086891345	0.0143251848688289
ENSG00000138443	ABI2	chr2	204192942	204312446	0.418723556442398	0.0989337470408094	0.37791377107711	0.104428925439682
ENSG00000185513	L3MBTL1	chr20	42136320	42179590	0.290108228321471	0.222149394691376	0.391255442759306	0.0964869342278473
ENSG00000099795	NDUFB7	chr19	14676890	14682874	0.224116660844554	0.320933689700898	0.291417260991529	0.163532388463019
ENSG00000248712	CCDC153	chr11	119060933	119066584	0.386065275428036	0.0382596546674105	0.504757496306606	0.0709175735979475
ENSG00000185963	BICD2	chr9	95473645	95527094	0.231546553508001	0.235335861755395	0.442876045537096	0.0902415391995083
ENSG00000268948	AC004017.1	chr19	58203868	58204128	0.83682078205546	0.0474140277960432	0.0921771181067494	0.0235880720417474
ENSG00000180138	CSNK1A1L	chr13	37677398	37679803	0.320281909028278	0.147430276909537	0.44199874057693	0.0902890734852553
ENSG00000161551	ZNF577	chr19	52359055	52391233	0.150272908780417	0.139422489578591	0.584847963972101	0.125456637668891
ENSG00000166289	PLEKHF1	chr19	30155963	30166364	0.120195589416151	0.476267818869974	0.305117911643461	0.0984186800704142
ENSG00000196597	ZNF782	chr9	99578754	99637905	0.340389724761455	0.0980194560579771	0.405447256681498	0.15614356249907
ENSG00000232810	TNF	chr6	31543344	31546113	0.976096541236242	0.0027698753071543	0.0099073529906835	0.0112262304659197
ENSG00000204428	LY6G5C	chr6	31644461	31651817	0.338710061576839	0.195941485427694	0.338719113714687	0.12662933928078
ENSG00000141682	PMAIP1	chr18	57567180	57571538	0.954691607799607	0.0140518312262357	0.02726918765434	0.00398737331981715
ENSG00000177370	TIMM22	chr17	900357	906757	0.298226490968137	0.21451410115729	0.386029996929621	0.101229410944952
ENSG00000171488	LRRC8C	chr1	90098631	90235462	0.194378408800643	0.0596202101223633	0.7257236221371	0.0202777589398932
ENSG00000108094	CUL2	chr10	35297479	35379570	0.241704841129784	0.326032194579811	0.331273650267855	0.10098931402255
ENSG00000167765	AC018755.1	chr19	52095036	52097630	0.431316720622135	0.107586346084527	0.299960973009944	0.161135960283394
ENSG00000131373	HACL1	chr3	15602211	15642701	0.245548362330193	0.156768581685189	0.362059197365191	0.235623858619427
ENSG00000197183	C20orf112	chr20	31030862	31172876	0.428525588842075	0.0290052984522194	0.439149450171415	0.10331966253429
ENSG00000188888	GPR179	chr17	36481413	36499693	0.325774506641393	0.48381769861463	0.117110758602471	0.0732970361415063
ENSG00000273079	GRIN2B	chr12	13693165	14133053	0.175162206993603	0.0359182959653316	0.582102556783753	0.206816940257312
ENSG00000188886	ASTL	chr2	96789589	96804175	0.772806225449496	0.0553475170692127	0.167372493191377	0.00447376428991358
ENSG00000114023	FAM162A	chr3	122103023	122130714	0.173598753691822	0.285233940916258	0.270008946943057	0.271158358448863
ENSG00000152061	RABGAP1L	chr1	174128548	174964445	0.494857139479983	0.0615002720052846	0.352132305340747	0.0915102831739857
ENSG00000102904	TSNAXIP1	chr16	67840668	67866051	0.371662650247212	0.0487629161806897	0.296215104369784	0.283359329202314
ENSG00000091140	DLD	chr7	107531415	107572175	0.182874732765807	0.409073414549287	0.271745531126811	0.136306321558094
ENSG00000198542	ITGBL1	chr13	102104966	102375456	0.308393616356719	0.0304622662488853	0.630754783484055	0.0303893339103402
ENSG00000203667	COX20	chr1	244998624	245008359	0.0299646966397034	0.325797019304442	0.475530774926293	0.168707509129561
ENSG00000131477	RAMP2	chr17	40913276	40915059	0.0382378228794663	0.0588149699412515	0.883972781298341	0.0189744258809415
ENSG00000156110	ADK	chr10	75910960	76469061	0.315106340749937	0.097158985867039	0.251647719883856	0.336086953499168
ENSG00000101104	PABPC1L	chr20	43538703	43587676	0.154919944366862	0.0233198196687407	0.180137897243528	0.641622338720869
ENSG00000102189	EEA1	chr12	93166232	93323107	0.288581730863993	0.194907626786184	0.445545177461163	0.0709654648886601
ENSG00000172650	AGAP5	chr10	75434033	75457639	0.0199609245360723	0.207077454950498	0.497676781091075	0.275284839422354
ENSG00000156239	N6AMT1	chr21	30244513	30257693	0.0811879611986642	0.222099033713132	0.510092764531091	0.186620240557112
ENSG00000130772	MED18	chr1	28655513	28662476	0.295786497801284	0.17632041465977	0.266572407734061	0.261320679804886
ENSG00000158089	GALNT14	chr2	31133333	31378068	0.897023789082217	0.0108145776142098	0.0623186743023193	0.0298429590012543
ENSG00000122375	OPN4	chr10	88414314	88426605	0.0136522178163177	0.314864407947936	0.671483374235746	0
ENSG00000243251	PGBD3	chr10	50723151	50725167	0.0103677786881308	0.198820895182434	0.560512636987193	0.230298689142242
ENSG00000184210	DGAT2L6	chrX	69397333	69425395	0.604622064469708	0	0.395377935530292	0
ENSG00000163071	SPATA18	chr4	52917497	52963458	0.563128755702599	0.0432890892975974	0.272482118699594	0.121100036300209
ENSG00000167612	ANKRD33	chr12	52281744	52285441	0.857814688744956	0	0.105241924694787	0.0369433865602568
ENSG00000171246	NPTX1	chr17	78440948	78451643	0.385737468674036	0.477131136892134	0.114302636121053	0.0228287583127766
ENSG00000052850	ALX4	chr11	44281994	44331716	0.20393348556002	0.167541972084488	0.628524542355492	0
ENSG00000205726	ITSN1	chr21	35014706	35272165	0.0911346616498177	0.110064806555828	0.649930281486651	0.148870250307703
ENSG00000136603	SKIL	chr3	170075466	170114623	0.505803212033853	0.144046562832418	0.234090907829821	0.116059317303908
ENSG00000186191	BPIFB4	chr20	31667450	31699557	0	0	1	0
ENSG00000128268	MGAT3	chr22	39853349	39888199	0.12135093573493	0.0346037425322227	0.837552432877356	0.00649288885549116
ENSG00000170128	GPR25	chr1	200842083	200843306	1	0	0	0
ENSG00000006757	PNPLA4	chrX	7866288	7895780	0.25089057025283	0.323949013398526	0.24401656303254	0.181143853316105
ENSG00000159433	STARD9	chr15	42867857	43013179	0.0396512165186621	0.0820303556206154	0.856797801679741	0.0215206261809812
ENSG00000099822	HCN2	chr19	589893	616708	0.820721183215648	0.0331867810642171	0.0907986720685276	0.0552933636516069
ENSG00000176153	GPX2	chr14	65405870	65409531	0.136218224162551	0.000747194772320164	0.00129423523283167	0.861740345832297
ENSG00000259511	RP11-182J1.16	chr15	84841242	84850986	0.532549106215995	0.0526283205782186	0.380196571048515	0.034626002157272
ENSG00000231824	C18orf42	chr18	5145284	5197502	0.970072692678674	0	0.0115402017259125	0.0183871055954135
ENSG00000168273	SMIM4	chr3	52568029	52613253	0.38622387064096	0.261284222459402	0.247603274166367	0.104888632733271
ENSG00000114268	PFKFB4	chr3	48555117	48599159	0.648934724103666	0.0830583301445606	0.206142965304121	0.0618639804476527
ENSG00000196418	ZNF124	chr1	247285277	247335318	0.464497253533338	0.0828193501498613	0.344778223151131	0.10790517316567
ENSG00000084070	SMAP2	chr1	40810522	40888998	0.252038959667831	0.0889320989086793	0.438723925491993	0.220305015931496
ENSG00000115806	GORASP2	chr2	171784974	171823639	0.425111106602176	0.137115925052799	0.308906980990784	0.12886598735424
ENSG00000008282	SYPL1	chr7	105730949	105753022	0.293223531280397	0.225263644898204	0.396972599329893	0.0845402244915062
ENSG00000167664	TMIGD2	chr19	4292229	4302428	0.105943357197938	0.032568351360248	0.408462727179078	0.453025564262736
ENSG00000156687	UNC5D	chr8	35092975	35654068	1	0	0	0
ENSG00000162873	KLHDC8A	chr1	205305220	205326218	0.97895024824812	0.00348696155712225	0.0123910675605829	0.00517172263417468
ENSG00000112576	CCND3	chr6	41902671	42018095	0.26093083549345	0.0651268151244374	0.604705738141509	0.0692366112406032
ENSG00000089902	RCOR1	chr14	103058998	103196913	0.274166348928769	0.195249065625887	0.40741842253859	0.123166162906754
ENSG00000111181	SLC6A12	chr12	299243	323689	0.0371019065926495	0.00557678843853517	0.0233247762545896	0.933996528714226
ENSG00000101276	SLC52A3	chr20	740724	749131	0.669081825814446	0.0594512949491589	0.254902110193385	0.01656476904301
ENSG00000138867	GUCD1	chr22	24936406	24951284	0.19465802678519	0.264065190895235	0.279730445120207	0.261546337199368
ENSG00000173467	AGR3	chr7	16899029	16921611	0.996860434874035	0	0	0.00313956512596559
ENSG00000197037	ZSCAN25	chr7	99214571	99230030	0.360901020744307	0.118521186044064	0.419265296041895	0.101312497169734
ENSG00000159128	IFNGR2	chr21	34775202	34851655	0.468374428419054	0.0605070197709531	0.397200171295596	0.073918380514397
ENSG00000136698	CFC1	chr2	131350339	131357123	1	0	0	0
ENSG00000103018	CYB5B	chr16	69458428	69500169	0.284130805989283	0.1612460390715	0.422615546386844	0.132007608552373
ENSG00000185345	PARK2	chr6	161768452	163148803	0.106018469093559	0.588219247202806	0.28003530113647	0.0257269825671649
ENSG00000109738	GLRB	chr4	157997209	158093242	0.558307945805027	0.124793630845992	0.292437213987511	0.0244612093614698
ENSG00000105325	FZR1	chr19	3506271	3538258	0.37317675169138	0.137266449541451	0.314177745770652	0.175379052996517
ENSG00000168079	SCARA5	chr8	27727399	27850244	0.00274277007686999	0.0819548504986725	0.90918236587033	0.00612001355412759
ENSG00000196417	ZNF765	chr19	53893046	53930574	0.404873462101676	0.113368621554457	0.383430787367191	0.0983271289766758
ENSG00000153071	DAB2	chr5	39371780	39462402	0.170035714309411	0.0356278323805413	0.767438338836662	0.0268981144733858
ENSG00000145626	UGT3A1	chr5	35951112	36001130	0	0.17280786738056	0	0.82719213261944
ENSG00000149451	ADAM33	chr20	3648612	3662893	0.0197220797567943	0.0498782347326353	0.921513238798794	0.00888644671177623
ENSG00000100116	GCAT	chr22	38203912	38213183	0.163277375619092	0.19226094064516	0.1932931548693	0.451168528866448
ENSG00000095321	CRAT	chr9	131857089	131873468	0.0775592846435615	0.429940644329941	0.220874840940376	0.271625230086121
ENSG00000137054	POLR1E	chr9	37485932	37503694	0.232646192118594	0.158255987556529	0.454223148454842	0.154874671870036
ENSG00000105048	TNNT1	chr19	55644162	55660722	5.08546588086204e-05	0.999569473694406	0.00030718671926235	7.24849275234222e-05
ENSG00000221838	AP4M1	chr7	99699564	99707968	0.256639040436914	0.185492673880133	0.469311383778636	0.0885569019043176
ENSG00000100139	MICALL1	chr22	38301664	38338829	0.520156243415176	0.1279598615038	0.273502711238774	0.0783811838422503
ENSG00000104866	PPP1R37	chr19	45595050	45650543	0.501272563323742	0.160629956803496	0.23040494200373	0.107692537869031
ENSG00000106384	MOGAT3	chr7	100838288	100844302	0.00485579244372783	0	0	0.995144207556272
ENSG00000196118	C16orf93	chr16	30772519	30774031	0.815689183143129	0.0238087142852231	0.127323689020278	0.0331784135513698
ENSG00000105281	SLC1A5	chr19	47278140	47291851	0.348809962633307	0.0240946113216587	0.610277253973492	0.0168181720715424
ENSG00000135318	NT5E	chr6	86159809	86205500	0.0987446520489782	0.0217793586212021	0.61445563365719	0.26502035567263
ENSG00000115738	ID2	chr2	8818984	8824583	0.240753864667247	0.0191801524308145	0.24628993856488	0.493776044337058
ENSG00000186049	KRT73	chr12	53001354	53012343	0	0	0.627937022984898	0.372062977015102
ENSG00000113734	BNIP1	chr5	172571581	172591390	0.437857207768218	0.155764825735577	0.272727243594516	0.133650722901689
ENSG00000182902	SLC25A18	chr22	18043139	18073760	0.0169105041714385	0.0387463227481143	0.10420054252142	0.840142630559028
ENSG00000169688	MT1B	chr16	56685811	56687116	0.398496707993877	0	0	0.601503292006123
ENSG00000196660	SLC30A10	chr1	219858769	220131989	0.00802306992954989	0	0	0.99197693007045
ENSG00000107371	EXOSC3	chr9	37766975	37801434	0.314994041122917	0.137217977779478	0.398028890173066	0.149759090924538
ENSG00000066654	THUMPD1	chr16	20744986	20753406	0.310492762327655	0.161858098714418	0.393437158941457	0.13421198001647
ENSG00000187672	ERC2	chr3	55542336	56502391	0.918145822540727	0.0104375203893037	0.0637653143797608	0.00765134269020894
ENSG00000065833	ME1	chr6	83920108	84140797	0.155773757415901	0.344882647753713	0.433490151289176	0.0658534435412098
ENSG00000164144	ARFIP1	chr4	153701089	153839615	0.320332795440986	0.0838635371365041	0.46534472421721	0.1304589432053
ENSG00000151657	KIN	chr10	7792925	7829990	0.331844888112052	0.139105964103361	0.368839586346917	0.16020956143767
ENSG00000148734	NPFFR1	chr10	72007085	72043432	0.594125698777845	0.0924063986905225	0.253166110583175	0.0603017919484575
ENSG00000243649	CFB	chr6	31913450	31919861	0.00704203892861455	0.00146177912738884	0.0290880081700988	0.962408173773898
ENSG00000187186	RP11-195F19.5	chr9	34664160	34666109	0.147957277528578	0.367266822500595	0.385232391007149	0.0995435089636777
ENSG00000132846	ZBED3	chr5	76367897	76375207	0.273678059972245	0.0521417155282654	0.542364542998299	0.13181568150119
ENSG00000123576	ESX1	chrX	103494719	103499614	1	0	0	0
ENSG00000170537	TMC7	chr16	18995256	19075126	0.530631882031543	0.0517330143760567	0.39250962620446	0.0251254773879407
ENSG00000177105	RHOG	chr11	3848208	3862213	0.301187824632293	0.157229280316482	0.444840944744497	0.0967419503067278
ENSG00000158008	EXTL1	chr1	26346375	26362955	0.284401462473671	0.655178438904488	0.0524359524946106	0.00798414612723033
ENSG00000074276	CDHR2	chr5	175969512	176022802	0.203138748470032	0.000930782220485876	0.00216851688887692	0.793761952420605
ENSG00000233493	TMEM238	chr19	55890613	55895966	0.650305468343301	0.0249115506735913	0.0478802645003705	0.276902716482737
ENSG00000160951	PTGER1	chr19	14583278	14586174	0.534698414582551	0.0350418851701211	0.324525487228714	0.105734213018614
ENSG00000153975	ZUFSP	chr6	116956781	116989957	0.46919919300879	0.0820664902227963	0.341688486523213	0.107045830245201
ENSG00000104154	SLC30A4	chr15	45771943	45815005	0.411365699656835	0.0642218316347288	0.440802103271735	0.0836103654367012
ENSG00000118263	KLF7	chr2	207938861	208031991	0.451941384700325	0.0397682618449367	0.465018565868884	0.0432717875858546
ENSG00000212127	TAS2R14	chr12	11090005	11091862	0.224298040212319	0.139521947756482	0.44607803471909	0.190101977312109
ENSG00000105738	SIPA1L3	chr19	38397868	38699012	0.770202607244228	0.0734857110612062	0.103128969416153	0.0531827122784127
ENSG00000153885	KCTD15	chr19	34286838	34306668	0.200238464212957	0.0763367817223468	0.551764163897669	0.171660590167028
ENSG00000185347	C14orf80	chr14	105956192	105965912	0.333286353027577	0.0627730897610121	0.406541370803184	0.197399186408227
ENSG00000162645	GBP2	chr1	89571815	89591797	0.141478217966757	0.155645718200504	0.605921124188197	0.096954939644542
ENSG00000147872	PLIN2	chr9	19108373	19149288	0.0725666579381865	0.159921958180276	0.58964375749703	0.177867626384508
ENSG00000142677	IL22RA1	chr1	24446261	24469611	0.687175006528488	0.00887006132195865	0.0280759316028965	0.275879000546657
ENSG00000106400	ZNHIT1	chr7	100860955	100867471	0.22947482021271	0.112476936692366	0.339017594894187	0.319030648200737
ENSG00000177119	ANO6	chr12	45609825	45834187	0.303457107467772	0.208970619126517	0.412472990686507	0.0750992827192047
ENSG00000159348	CYB5R1	chr1	202930997	202936408	0.102710944567148	0.703735952160419	0.141498961809027	0.0520541414634069
ENSG00000164815	ORC5	chr7	103766788	103848495	0.233116154434437	0.144761710752492	0.444453033779882	0.177669101033189
ENSG00000269808	AC010327.2	chr19	55738932	55741147	0	0.128166428564607	0.496821463217141	0.375012108218252
ENSG00000172935	MRGPRF	chr11	68772116	68780877	0.0609347675395418	0.036721206142019	0.860654357088324	0.0416896692301147
ENSG00000169507	SLC38A11	chr2	165752696	165812035	0.2343511752406	0.123933296414918	0.44649918859908	0.195216339745403
ENSG00000077800	FKBP6	chr7	72742167	72772634	0.497496958539248	0.0651239852838597	0.301492890936011	0.135886165240881
ENSG00000130856	ZNF236	chr18	74534563	74682683	0.296860203672769	0.149504302608849	0.430507745364884	0.123127748353498
ENSG00000059758	CDK17	chr12	96672039	96794338	0.277723470771482	0.08762448611619	0.548041140229911	0.0866109028824171
ENSG00000092054	MYH7	chr14	23881947	23904927	0.000172497929398477	0.999185651773455	0.000487671183382721	0.000154179113764004
ENSG00000133112	TPT1	chr13	45911008	45915479	0.180945587181074	0.441382810310111	0.280422497413833	0.0972491050949817
ENSG00000002726	AOC1	chr7	150521715	150558592	0.41426429399934	0.00659097437360551	0.0326361644472052	0.546508567179849
ENSG00000197734	C14orf178	chr14	78227448	78236085	0.72286483390334	0.138849561974988	0.138285604121672	0
ENSG00000109911	ELP4	chr11	31531297	31805546	0.29054044928608	0.181994675580805	0.399865668990995	0.127599206142119
ENSG00000107018	RLN1	chr9	5334969	5339873	0.856840918650907	0	0.143159081349093	0
ENSG00000197603	C5orf42	chr5	37106330	37249530	0.30940840085359	0.124821363417256	0.504399122870672	0.0613711128584814
ENSG00000179431	FJX1	chr11	35639735	35642419	0.76788835497933	0.030371805002485	0.15476491328777	0.0469749267304144
ENSG00000153563	CD8A	chr2	87011729	87035519	0.359596350887717	0.0239633778828567	0.404800265727552	0.211640005501875
ENSG00000143947	RPS27A	chr2	55459039	55462989	0.331168326195908	0.132668427126668	0.423384971422912	0.112778275254512
ENSG00000197822	OCLN	chr5	68788119	68853931	0.90957057922254	0.000984895460312885	0.00669288315975929	0.0827516421573879
ENSG00000159399	HK2	chr2	75061115	75120486	0.19788649371825	0.337778169255564	0.457338803019671	0.00699653400651467
ENSG00000085999	RAD54L	chr1	46713360	46744071	0.425112198767644	0.231437426154117	0.257249665253943	0.0862007098242959
ENSG00000177335	C8orf31	chr8	144120626	144141359	0.262082321280083	0.0766024075414107	0.525399899509445	0.135915371669061
ENSG00000048649	RSF1	chr11	77371041	77532063	0.389009577848633	0.138779955585749	0.400617137018815	0.0715933295468037
ENSG00000143768	LEFTY2	chr1	226124298	226129189	0.165353308371849	0.118235849983006	0.693345221401208	0.0230656202439369
ENSG00000143185	XCL2	chr1	168510003	168513235	0.0601004416608284	0	0.252711581785666	0.687187976553506
ENSG00000139644	TMBIM6	chr12	50101508	50158717	0.363078405361121	0.0871866134660309	0.259227166972356	0.290507814200492
ENSG00000121207	LRAT	chr4	155548097	155674270	0.416519688540667	0	0.00839007759609634	0.575090233863237
ENSG00000242485	MRPL20	chr1	1337427	1342693	0.293555142942276	0.265526140127755	0.292987291104093	0.147931425825875
ENSG00000125257	ABCC4	chr13	95672083	95953687	0.336589160894964	0.306238863564931	0.314745813900754	0.0424261616393508
ENSG00000078369	GNB1	chr1	1716729	1822495	0.435586172643926	0.0537415534808719	0.427857343050753	0.0828149308244492
ENSG00000171490	RSL1D1	chr16	11929056	11945442	0.243343301752986	0.333533705312986	0.352777743052026	0.0703452498820018
ENSG00000105251	SHD	chr19	4278598	4290721	0.0356818435460017	0.0533217182601395	0.0147466563162856	0.896249781877573
ENSG00000183172	SMDT1	chr22	42475695	42480288	0.337215706156572	0.283198253880763	0.245371527334213	0.134214512628451
ENSG00000171219	CDC42BPG	chr11	64590859	64612041	0.941245693319777	0.00414659976982076	0.025275327394865	0.029332379515537
ENSG00000175634	RPS6KB2	chr11	67195931	67202872	0.25857225954501	0.210544936721566	0.295438158356458	0.235444645376967
ENSG00000122852	SFTPA1	chr10	81370695	81375196	0.797673075313447	0.0715123079755709	0.0932687846251108	0.0375458320858713
ENSG00000120053	GOT1	chr10	101156627	101190381	0.110497077078268	0.441899941232952	0.0433405970642146	0.404262384624565
ENSG00000115365	LANCL1	chr2	211295973	211342376	0.163180043466143	0.252281982914805	0.494493034517091	0.0900449391019609
